,Bundesland,Landkreis,date,infected,log(infected+1)
11452,Thüringen,Gotha,07-04,46.0,3.8501476017100584
11453,Niedersachsen,Gifhorn,07-04,97.0,4.584967478670572
11454,Niedersachsen,Goslar,07-04,89.0,4.499809670330265
11455,Thüringen,Greiz,07-04,214.0,5.3706380281276624
11456,Hessen,Groß-Gerau,07-04,258.0,5.556828061699537
11457,Bayern,Günzburg,07-04,152.0,5.030437921392435
11458,Nordrhein-Westfalen,Gütersloh,07-04,397.0,5.986452005284438
11459,Nordrhein-Westfalen,Hagen Städte,07-04,122.0,4.812184355372417
11460,Hamburg,Hamburg Städte,07-04,3165.0,8.060224240440958
11461,Niedersachsen,Grafschaft Bentheim,07-04,147.0,4.997212273764115
11462,Nordrhein-Westfalen,Hamm Städte,07-04,265.0,5.583496308781699
11463,Niedersachsen,Hamelin-Pyrmont,07-04,89.0,4.499809670330265
11464,Niedersachsen,Hanover,07-04,1115.0,7.017506142941256
11465,Bayern,Haßberge,07-04,91.0,4.5217885770490405
11466,Brandenburg,Havelland,07-04,104.0,4.653960350157523
11467,Baden-Württemberg,Heidelberg Städte,07-04,239.0,5.480638923341991
11468,Baden-Württemberg,Heidenheim,07-04,270.0,5.602118820879701
11469,Baden-Württemberg,Heilbronn,07-04,555.0,6.320768294250582
11470,Baden-Württemberg,Heilbronn city Städte,07-04,277.0,5.627621113690637
11471,Nordrhein-Westfalen,Heinsberg,07-04,1462.0,7.288244401020124
11472,Niedersachsen,Harburg,07-04,295.0,5.69035945432406
11473,Nordrhein-Westfalen,Herford,07-04,238.0,5.476463551931511
11474,Nordrhein-Westfalen,Herne Städte,07-04,73.0,4.30406509320417
11475,Hessen,Hersfeld-Rotenburg,07-04,118.0,4.77912349311153
11476,Thüringen,Hildburghausen,07-04,11.0,2.4849066497880004
11477,Niedersachsen,Helmstedt,07-04,81.0,4.406719247264253
11478,Nordrhein-Westfalen,Hochsauerlandkreis,07-04,408.0,6.013715156042802
11479,Hessen,Hochtaunuskreis,07-04,190.0,5.25227342804663
11480,Bayern,Hof,07-04,220.0,5.3981627015177525
11481,Bayern,Hof Städte,07-04,64.0,4.174387269895637
11482,Baden-Württemberg,Hohenlohe,07-04,596.0,6.391917113392602
11483,Niedersachsen,Hildesheim,07-04,191.0,5.2574953720277815
11484,Nordrhein-Westfalen,Höxter,07-04,149.0,5.0106352940962555
11485,Thüringen,Ilm-Kreis,07-04,98.0,4.59511985013459
11486,Bayern,Ingolstadt Städte,07-04,246.0,5.5093883366279774
11487,Thüringen,Jena Städte,07-04,141.0,4.955827057601261
11488,Rheinland-Pfalz,Kaiserslautern,07-04,74.0,4.31748811353631
11489,Rheinland-Pfalz,Kaiserslautern Städte,07-04,75.0,4.330733340286331
11490,Baden-Württemberg,Karlsruhe,07-04,579.0,6.363028103540465
11491,Baden-Württemberg,Karlsruhe Städte,07-04,234.0,5.459585514144159
11492,Hessen,Kassel,07-04,138.0,4.9344739331306915
11493,Hessen,Kassel Städte,07-04,116.0,4.762173934797756
11494,Bayern,Kaufbeuren Städte,07-04,61.0,4.127134385045092
11495,Bayern,Kelheim,07-04,283.0,5.648974238161206
11496,Bayern,Kempten Städte,07-04,59.0,4.0943445622221
11497,Schleswig-Holstein,Kiel Städte,07-04,171.0,5.147494476813453
11498,Bayern,Kitzingen,07-04,70.0,4.2626798770413155
11499,Rheinland-Pfalz,Koblenz Coblenz Städte,07-04,192.0,5.262690188904886
11500,Baden-Württemberg,Konstanz,07-04,284.0,5.652489180268651
11501,Nordrhein-Westfalen,Krefeld Städte,07-04,257.0,5.552959584921617
11502,Bayern,Kronach,07-04,64.0,4.174387269895637
11503,Bayern,Kulmbach,07-04,119.0,4.787491742782046
11504,Rheinland-Pfalz,Kusel,07-04,64.0,4.174387269895637
11505,Thüringen,Kyffhäuserkreis,07-04,28.0,3.367295829986474
11506,Hessen,Lahn-Dill-Kreis,07-04,259.0,5.560681631015528
11507,Rheinland-Pfalz,Landau Städte,07-04,45.0,3.828641396489095
11508,Bayern,Landsberg,07-04,253.0,5.537334267018537
11509,Bayern,Landshut,07-04,459.0,6.131226489483141
11510,Bayern,Landshut Städte,07-04,186.0,5.231108616854587
11511,Schleswig-Holstein,Lauenburg,07-04,170.0,5.14166355650266
11512,Niedersachsen,Holzminden,07-04,79.0,4.382026634673881
11513,Nordrhein-Westfalen,Leverkusen Städte,07-04,143.0,4.969813299576001
11514,Bayern,Lichtenfels,07-04,136.0,4.919980925828125
11515,Hessen,Limburg-Weilburg,07-04,201.0,5.308267697401205
11516,Bayern,Lindau,07-04,201.0,5.308267697401205
11517,Nordrhein-Westfalen,Lippe,07-04,442.0,6.093569770045136
11518,Baden-Württemberg,Lörrach,07-04,387.0,5.961005339623274
11519,Schleswig-Holstein,Lübeck Städte,07-04,119.0,4.787491742782046
11520,Niedersachsen,Leer,07-04,61.0,4.127134385045092
11521,Baden-Württemberg,Ludwigsburg,07-04,1065.0,6.97166860472579
11522,Rheinland-Pfalz,Ludwigshafen Städte,07-04,152.0,5.030437921392435
11523,Niedersachsen,Lüchow-Dannenberg,07-04,14.0,2.70805020110221
11524,Hessen,Main-Kinzig-Kreis,07-04,273.0,5.6131281063880705
11525,Bayern,Main-Spessart,07-04,112.0,4.727387818712341
11526,Baden-Württemberg,Main-Tauber,07-04,248.0,5.517452896464707
11527,Hessen,Main-Taunus-Kreis Städte,07-04,168.0,5.1298987149230735
11528,Rheinland-Pfalz,Mainz Städte,07-04,286.0,5.659482215759621
11529,Rheinland-Pfalz,Mainz-Bingen,07-04,227.0,5.429345628954441
11530,Baden-Württemberg,Mannheim Städte,07-04,317.0,5.762051382780177
11531,Hessen,Marburg-Biedenkopf,07-04,138.0,4.9344739331306915
11532,Brandenburg,Märkisch-Oderland,07-04,133.0,4.897839799950911
11533,Nordrhein-Westfalen,Märkischer Kreis,07-04,231.0,5.44673737166631
11534,Rheinland-Pfalz,Mayen-Koblenz,07-04,278.0,5.631211781821365
11535,Bayern,Memmingen Städte,07-04,40.0,3.713572066704308
11536,Saarland,Merzig-Wadern,07-04,125.0,4.836281906951478
11537,Nordrhein-Westfalen,Mettmann,07-04,503.0,6.222576268071369
11538,Bayern,Miesbach,07-04,427.0,6.059123195581797
11539,Bayern,Miltenberg,07-04,182.0,5.209486152841421
11540,Nordrhein-Westfalen,Minden-Lübbecke,07-04,331.0,5.805134968916488
11541,Nordrhein-Westfalen,Mönchengladbach Städte,07-04,281.0,5.641907070938114
11542,Bayern,Mühldorf,07-04,309.0,5.736572297479192
11543,Nordrhein-Westfalen,Mülheim Städte,07-04,108.0,4.6913478822291435
11544,Bayern,München,07-04,901.0,6.804614520062624
11545,Bayern,Munich Städte,07-04,3676.0,8.209852481301272
11546,Nordrhein-Westfalen,Münster Städte,07-04,561.0,6.331501849893691
11547,Baden-Württemberg,Neckar-Odenwald-Kreis,07-04,146.0,4.990432586778736
11548,Bayern,Neu-Ulm,07-04,283.0,5.648974238161206
11549,Bayern,Neuburg-Schrobenhausen,07-04,141.0,4.955827057601261
11550,Bayern,Neumarkt,07-04,146.0,4.990432586778736
11551,Schleswig-Holstein,Neumünster Städte,07-04,34.0,3.5553480614894135
11552,Saarland,Neunkirchen,07-04,153.0,5.0369526024136295
11553,Bayern,Neustadt,07-04,468.0,6.150602768446279
11554,Rheinland-Pfalz,Neustadt Städte,07-04,75.0,4.330733340286331
11555,Bayern,Neustadt-Bad Windsheim,07-04,107.0,4.68213122712422
11556,Rheinland-Pfalz,Neuwied,07-04,176.0,5.176149732573829
11557,Niedersachsen,Lüneburg,07-04,124.0,4.8283137373023015
11558,Schleswig-Holstein,Nordfriesland,07-04,50.0,3.9318256327243257
11559,Thüringen,Nordhausen,07-04,26.0,3.295836866004329
11560,Niedersachsen,Nienburg,07-04,52.0,3.970291913552122
11561,Bayern,Nuremberg Städte,07-04,539.0,6.29156913955832
11562,Bayern,Nürnberger Land,07-04,353.0,5.869296913133774
11563,Bayern,Oberallgäu,07-04,143.0,4.969813299576001
11564,Nordrhein-Westfalen,Oberbergischer Kreis,07-04,329.0,5.799092654460526
11565,Nordrhein-Westfalen,Oberhausen Städte,07-04,114.0,4.74493212836325
11566,Brandenburg,Oberhavel,07-04,140.0,4.948759890378168
11567,Brandenburg,Oberspreewald-Lausitz,07-04,30.0,3.4339872044851463
11568,Hessen,Odenwaldkreis,07-04,140.0,4.948759890378168
11569,Brandenburg,Oder-Spree,07-04,89.0,4.499809670330265
11570,Hessen,Offenbach,07-04,266.0,5.58724865840025
11571,Hessen,Offenbach am Main Städte,07-04,42.0,3.7612001156935624
11572,Niedersachsen,Northeim,07-04,53.0,3.9889840465642745
11573,Nordrhein-Westfalen,Olpe,07-04,225.0,5.420534999272286
11574,Baden-Württemberg,Ortenaukreis,07-04,642.0,6.466144724237619
11575,Niedersachsen,Oldenburg Städte,07-04,132.0,4.890349128221754
11576,Niedersachsen,Osnabrück,07-04,539.0,6.29156913955832
11577,Baden-Württemberg,Ostalbkreis,07-04,430.0,6.066108090103747
11578,Bayern,Ostallgäu,07-04,307.0,5.730099782973574
11579,Niedersachsen,Osnabrück Städte,07-04,310.0,5.739792912179234
11580,Niedersachsen,Osterholz,07-04,60.0,4.110873864173311
11581,Schleswig-Holstein,Ostholstein,07-04,52.0,3.970291913552122
11582,Brandenburg,Ostprignitz-Ruppin,07-04,26.0,3.295836866004329
11583,Nordrhein-Westfalen,Paderborn,07-04,371.0,5.918893854273146
11584,Bayern,Passau,07-04,277.0,5.627621113690637
11585,Bayern,Passau Städte,07-04,87.0,4.477336814478207
11586,Niedersachsen,Peine,07-04,109.0,4.700480365792417
11587,Bayern,Pfaffenhofen,07-04,227.0,5.429345628954441
11588,Baden-Württemberg,Pforzheim Städte,07-04,76.0,4.343805421853684
11589,Schleswig-Holstein,Pinneberg,07-04,372.0,5.921578419643816
11590,Schleswig-Holstein,Plön,07-04,83.0,4.430816798843313
11591,Brandenburg,Potsdam Städte,07-04,240.0,5.484796933490655
11592,Brandenburg,Potsdam-Mittelmark,07-04,155.0,5.049856007249537
11593,Brandenburg,Prignitz,07-04,14.0,2.70805020110221
11594,Baden-Württemberg,Rastatt,07-04,371.0,5.918893854273146
11595,Baden-Württemberg,Ravensburg,07-04,428.0,6.061456918928017
11596,Nordrhein-Westfalen,Recklinghausen,07-04,495.0,6.206575926724928
11597,Bayern,Regen,07-04,104.0,4.653960350157523
11598,Bayern,Regensburg,07-04,299.0,5.703782474656201
11599,Bayern,Regensburg Städte,07-04,297.0,5.697093486505405
11600,Baden-Württemberg,Rems-Murr-Kreis,07-04,772.0,6.650279048587422
11601,Nordrhein-Westfalen,Remscheid Städte,07-04,102.0,4.634728988229636
11602,Schleswig-Holstein,Rendsburg-Eckernförde,07-04,178.0,5.187385805840755
11603,Baden-Württemberg,Reutlingen,07-04,686.0,6.532334292222349
11604,Nordrhein-Westfalen,Rhein-Erft-Kreis,07-04,579.0,6.363028103540465
11605,Rheinland-Pfalz,Rhein-Hunsrück,07-04,126.0,4.844187086458591
11606,Nordrhein-Westfalen,Rhein-Kreis Neuss,07-04,465.0,6.144185634125646
11607,Rheinland-Pfalz,Rhein-Lahn,07-04,116.0,4.762173934797756
11608,Baden-Württemberg,Rhein-Neckar-Kreis,07-04,729.0,6.593044534142437
11609,Rheinland-Pfalz,Rhein-Pfalz-Kreis,07-04,137.0,4.927253685157205
11610,Nordrhein-Westfalen,Rhein-Sieg,07-04,735.0,6.601230118728877
11611,Hessen,Rheingau-Taunus-Kreis,07-04,166.0,5.117993812416755
11612,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,07-04,301.0,5.71042701737487
11613,Bayern,Rhön-Grabfeld,07-04,82.0,4.418840607796598
11614,Sachsen,Chemnitz Städte,07-04,149.0,5.0106352940962555
11615,Bayern,Rosenheim,07-04,1309.0,7.177782416195197
11616,Bayern,Rosenheim Städte,07-04,218.0,5.389071729816501
11617,Niedersachsen,Rotenburg,07-04,68.0,4.23410650459726
11618,Bayern,Roth,07-04,217.0,5.384495062789089
11619,Bayern,Rottal-Inn,07-04,538.0,6.289715570908998
11620,Baden-Württemberg,Rottweil,07-04,320.0,5.771441123130016
11621,Thüringen,Saale-Holzland,07-04,47.0,3.871201010907891
11622,Thüringen,Saale-Orla,07-04,72.0,4.290459441148391
11623,Thüringen,Saalfeld-Rudolstadt,07-04,52.0,3.970291913552122
11624,Sachsen-Anhalt,Altmarkkreis Salzwedel,07-04,22.0,3.1354942159291497
11625,Saarland,Saarbrücken Städte,07-04,741.0,6.60934924316738
11626,Saarland,Saarlouis,07-04,307.0,5.730099782973574
11627,Saarland,Saarpfalz,07-04,200.0,5.303304908059076
11628,Sachsen,Döbeln,07-04,56.0,4.04305126783455
11629,Niedersachsen,Salzgitter Städte,07-04,71.0,4.276666119016055
11630,Sachsen-Anhalt,Dessau Städte,07-04,36.0,3.6109179126442243
11631,Saarland,Sankt Wendel,07-04,111.0,4.718498871295094
11632,Niedersachsen,Schaumburg,07-04,82.0,4.418840607796598
11633,Schleswig-Holstein,Schleswig-Flensburg,07-04,101.0,4.624972813284271
11634,Thüringen,Schmalkalden-Meiningen,07-04,41.0,3.7376696182833684
11635,Sachsen-Anhalt,Halle Städte,07-04,215.0,5.375278407684165
11636,Bayern,Schwabach Städte,07-04,57.0,4.060443010546419
11637,Baden-Württemberg,Schwäbisch Hall,07-04,543.0,6.298949246855942
11638,Hessen,Schwalm-Eder-Kreis,07-04,274.0,5.616771097666572
11639,Bayern,Schwandorf,07-04,281.0,5.641907070938114
11640,Baden-Württemberg,Schwarzwald-Baar-Kreis,07-04,323.0,5.780743515792329
11641,Bayern,Schweinfurt,07-04,248.0,5.517452896464707
11642,Bayern,Schweinfurt Städte,07-04,90.0,4.51085950651685
11643,Schleswig-Holstein,Segeberg,07-04,165.0,5.111987788356544
11644,Nordrhein-Westfalen,Siegen-Wittgenstein,07-04,166.0,5.117993812416755
11645,Baden-Württemberg,Sigmaringen,07-04,547.0,6.306275286948016
11646,Nordrhein-Westfalen,Soest,07-04,267.0,5.5909869805108565
11647,Nordrhein-Westfalen,Solingen Städte,07-04,145.0,4.983606621708336
11648,Niedersachsen,Soltau-Fallingbostel,07-04,44.0,3.8066624897703196
11649,Thüringen,Sömmerda,07-04,31.0,3.4657359027997265
11650,Thüringen,Sonneberg,07-04,38.0,3.6635616461296463
11651,Rheinland-Pfalz,Speyer Spires Städte,07-04,37.0,3.6375861597263857
11652,Brandenburg,Spree-Neiße,07-04,50.0,3.9318256327243257
11653,Niedersachsen,Stade,07-04,157.0,5.062595033026967
11654,Bayern,Starnberg,07-04,405.0,6.0063531596017325
11655,Schleswig-Holstein,Steinburg,07-04,66.0,4.204692619390966
11656,Nordrhein-Westfalen,Steinfurt,07-04,685.0,6.530877627725885
11657,Sachsen-Anhalt,Jerichower Land,07-04,27.0,3.332204510175204
11658,Sachsen,Dresden Städte,07-04,410.0,6.018593214496234
11659,Schleswig-Holstein,Stormarn,07-04,194.0,5.272999558563747
11660,Bayern,Straubing Städte,07-04,190.0,5.25227342804663
11661,Bayern,Straubing-Bogen,07-04,258.0,5.556828061699537
11662,Baden-Württemberg,Stuttgart Städte,07-04,971.0,6.879355804460439
11663,Rheinland-Pfalz,Südliche Weinstraße,07-04,123.0,4.820281565605037
11664,Rheinland-Pfalz,Südwestpfalz,07-04,102.0,4.634728988229636
11665,Thüringen,Suhl Städte,07-04,10.0,2.3978952727983707
11666,Brandenburg,Teltow-Fläming,07-04,70.0,4.2626798770413155
11667,Bayern,Tirschenreuth,07-04,823.0,6.714170529909472
11668,Sachsen,Freiberg,07-04,56.0,4.04305126783455
11669,Bayern,Traunstein,07-04,540.0,6.293419278846481
11670,Rheinland-Pfalz,Trier Städte,07-04,75.0,4.330733340286331
11671,Rheinland-Pfalz,Trier-Saarburg,07-04,116.0,4.762173934797756
11672,Baden-Württemberg,Tübingen,07-04,960.0,6.8679744089702925
11673,Baden-Württemberg,Tuttlingen,07-04,303.0,5.717027701406222
11674,Brandenburg,Uckermark,07-04,21.0,3.091042453358316
11675,Mecklenburg-Vorpommern,Rostock Städte,07-04,72.0,4.290459441148391
11676,Niedersachsen,Uelzen,07-04,29.0,3.4011973816621555
11677,Baden-Württemberg,Ulm Städte,07-04,184.0,5.220355825078324
11678,Nordrhein-Westfalen,Unna,07-04,320.0,5.771441123130016
11679,Thüringen,Unstrut-Hainich,07-04,40.0,3.713572066704308
11680,Bayern,Unterallgäu,07-04,181.0,5.204006687076795
11681,Niedersachsen,Vechta,07-04,242.0,5.493061443340548
11682,Niedersachsen,Verden,07-04,105.0,4.663439094112067
11683,Nordrhein-Westfalen,Viersen,07-04,295.0,5.69035945432406
11684,Hessen,Vogelsbergkreis,07-04,80.0,4.394449154672439
11685,Sachsen,Leipzig Städte,07-04,436.0,6.07993319509559
11686,Rheinland-Pfalz,Vulkaneifel,07-04,86.0,4.465908118654584
11687,Hessen,Waldeck-Frankenberg,07-04,99.0,4.605170185988092
11688,Baden-Württemberg,Waldshut,07-04,175.0,5.170483995038151
11689,Nordrhein-Westfalen,Warendorf,07-04,345.0,5.846438775057725
11690,Thüringen,Wartburgkreis,07-04,39.0,3.6888794541139363
11691,Bayern,Weiden Städte,07-04,154.0,5.043425116919247
11692,Bayern,Weilheim-Schongau,07-04,296.0,5.6937321388027
11693,Thüringen,Weimar Städte,07-04,51.0,3.9512437185814275
11694,Thüringen,Weimarer Land,07-04,54.0,4.007333185232471
11695,Bayern,Weißenburg-Gunzenhausen,07-04,180.0,5.198497031265826
11696,Sachsen-Anhalt,Magdeburg Städte,07-04,88.0,4.48863636973214
11697,Sachsen,Mittweida,07-04,56.0,4.04305126783455
11698,Sachsen-Anhalt,Stendal,07-04,66.0,4.204692619390966
11699,Hessen,Werra-Meißner-Kreis,07-04,33.0,3.5263605246161616
11700,Nordrhein-Westfalen,Wesel,07-04,302.0,5.713732805509369
11701,Niedersachsen,Wesermarsch,07-04,47.0,3.871201010907891
11702,Rheinland-Pfalz,Westerwaldkreis,07-04,226.0,5.424950017481403
11703,Hessen,Wetteraukreis,07-04,159.0,5.075173815233827
11704,Hessen,Wiesbaden Städte,07-04,215.0,5.375278407684165
11705,Niedersachsen,Wilhelmshaven Städte,07-04,10.0,2.3978952727983707
11706,Mecklenburg-Vorpommern,Schwerin Städte,07-04,84.0,4.442651256490317
11707,Sachsen-Anhalt,Wittenberg,07-04,121.0,4.804021044733257
11708,Niedersachsen,Wittmund,07-04,16.0,2.833213344056216
11709,Niedersachsen,Wolfenbüttel,07-04,80.0,4.394449154672439
11710,Niedersachsen,Wolfsburg Städte,07-04,225.0,5.420534999272286
11711,Rheinland-Pfalz,Worms Städte,07-04,115.0,4.7535901911063645
11712,Bayern,Wunsiedel,07-04,435.0,6.077642243349034
11713,Nordrhein-Westfalen,Wuppertal Städte,07-04,372.0,5.921578419643816
11714,Bayern,Würzburg,07-04,302.0,5.713732805509369
11715,Bayern,Würzburg Städte,07-04,373.0,5.924255797414532
11716,Baden-Württemberg,Zollernalbkreis,07-04,568.0,6.343880434126331
11717,Rheinland-Pfalz,Zweibrücken Städte,07-04,26.0,3.295836866004329
11718,Nordrhein-Westfalen,Aachen,08-04,525.0,6.26530121273771
11719,Nordrhein-Westfalen,Aachen Städte,08-04,788.0,6.670766320845874
11720,Sachsen-Anhalt,Anhalt-Zerbst,08-04,16.0,2.833213344056216
11721,Sachsen-Anhalt,Bitterfeld,08-04,16.0,2.833213344056216
11722,Sachsen-Anhalt,Köthen,08-04,16.0,2.833213344056216
11723,Sachsen,Bautzen,08-04,92.0,4.532599493153256
11724,Sachsen,Kamenz,08-04,92.0,4.532599493153256
11725,Sachsen-Anhalt,Bördekreis,08-04,38.0,3.6635616461296463
11726,Sachsen-Anhalt,Ohrekreis,08-04,38.0,3.6635616461296463
11727,Niedersachsen,Cuxhaven,08-04,97.0,4.584967478670572
11728,Niedersachsen,Oldenburg,08-04,191.0,5.2574953720277815
11729,Sachsen,Annaberg,08-04,81.0,4.406719247264253
11730,Sachsen,Aue-Schwarzenberg,08-04,81.0,4.406719247264253
11731,Sachsen,Mittlerer Erzgebirgskreis,08-04,81.0,4.406719247264253
11732,Sachsen,Stollberg,08-04,81.0,4.406719247264253
11733,Sachsen,Görlitz Städte,08-04,62.0,4.143134726391533
11734,Sachsen,Löbau-Zittau,08-04,62.0,4.143134726391533
11735,Sachsen,Niederschlesischer Oberlausitzkreis,08-04,62.0,4.143134726391533
11736,Niedersachsen,Göttingen,08-04,156.0,5.056245805348308
11737,Niedersachsen,Osterode,08-04,156.0,5.056245805348308
11738,Sachsen-Anhalt,Halberstadt,08-04,38.0,3.6635616461296463
11739,Sachsen-Anhalt,Quedlinburg,08-04,38.0,3.6635616461296463
11740,Sachsen-Anhalt,Wernigerode,08-04,38.0,3.6635616461296463
11741,Sachsen,Leipziger Land,08-04,73.0,4.30406509320417
11742,Sachsen,Muldentalkreis,08-04,73.0,4.30406509320417
11743,Mecklenburg-Vorpommern,Ludwigslust,08-04,28.0,3.367295829986474
11744,Mecklenburg-Vorpommern,Parchim,08-04,28.0,3.367295829986474
11745,Sachsen-Anhalt,Mansfelder Land,08-04,14.0,2.70805020110221
11746,Sachsen-Anhalt,Sangerhausen,08-04,14.0,2.70805020110221
11747,Mecklenburg-Vorpommern,Demmin,08-04,25.0,3.258096538021482
11748,Mecklenburg-Vorpommern,Mecklenburg-Strelitz,08-04,25.0,3.258096538021482
11749,Mecklenburg-Vorpommern,Müritz,08-04,25.0,3.258096538021482
11750,Mecklenburg-Vorpommern,Neubrandenburg Städte,08-04,25.0,3.258096538021482
11751,Sachsen,Meißen,08-04,68.0,4.23410650459726
11752,Sachsen,Riesa-Großenhain,08-04,68.0,4.23410650459726
11753,Sachsen,Delitzsch,08-04,46.0,3.8501476017100584
11754,Sachsen,Torgau-Oschatz,08-04,46.0,3.8501476017100584
11755,Mecklenburg-Vorpommern,Nordwestmecklenburg,08-04,28.0,3.367295829986474
11756,Mecklenburg-Vorpommern,Wismar Städte,08-04,28.0,3.367295829986474
11757,Mecklenburg-Vorpommern,Bad Doberan,08-04,24.0,3.2188758248682006
11758,Mecklenburg-Vorpommern,Güstrow,08-04,24.0,3.2188758248682006
11759,Sachsen-Anhalt,Merseburg-Querfurt,08-04,45.0,3.828641396489095
11760,Sachsen-Anhalt,Saalkreis,08-04,45.0,3.828641396489095
11761,Sachsen,Sächsische Schweiz,08-04,140.0,4.948759890378168
11762,Sachsen,Weißeritzkreis,08-04,140.0,4.948759890378168
11763,Sachsen-Anhalt,Aschersleben-Staßfurt,08-04,20.0,3.044522437723423
11764,Sachsen-Anhalt,Bernburg,08-04,20.0,3.044522437723423
11765,Sachsen-Anhalt,Schönebeck,08-04,20.0,3.044522437723423
11766,Sachsen,Plauen Städte,08-04,94.0,4.553876891600541
11767,Sachsen,Vogtlandkreis,08-04,94.0,4.553876891600541
11768,Mecklenburg-Vorpommern,Greifswald Städte,08-04,31.0,3.4657359027997265
11769,Mecklenburg-Vorpommern,Ostvorpommern,08-04,31.0,3.4657359027997265
11770,Mecklenburg-Vorpommern,Uecker-Randow,08-04,31.0,3.4657359027997265
11771,Mecklenburg-Vorpommern,Nordvorpommern,08-04,21.0,3.091042453358316
11772,Mecklenburg-Vorpommern,Rügen,08-04,21.0,3.091042453358316
11773,Mecklenburg-Vorpommern,Stralsund Städte,08-04,21.0,3.091042453358316
11774,Sachsen-Anhalt,Burgenlandkreis,08-04,24.0,3.2188758248682006
11775,Sachsen-Anhalt,Weißenfels,08-04,24.0,3.2188758248682006
11776,Sachsen,Chemnitzer Land,08-04,176.0,5.176149732573829
11777,Sachsen,Zwickau Städte,08-04,176.0,5.176149732573829
11778,Sachsen,Zwickauer Land,08-04,176.0,5.176149732573829
11779,Rheinland-Pfalz,Ahrweiler,08-04,103.0,4.6443908991413725
11780,Bayern,Aichach-Friedberg,08-04,211.0,5.356586274672012
11781,Baden-Württemberg,Alb-Donau,08-04,362.0,5.8944028342648505
11782,Thüringen,Altenburger Land,08-04,32.0,3.4965075614664802
11783,Rheinland-Pfalz,Altenkirchen,08-04,65.0,4.189654742026425
11784,Bayern,Altötting,08-04,372.0,5.921578419643816
11785,Rheinland-Pfalz,Alzey-Worms,08-04,108.0,4.6913478822291435
11786,Bayern,Amberg Städte,08-04,41.0,3.7376696182833684
11787,Bayern,Amberg-Sulzbach,08-04,205.0,5.327876168789581
11788,Bayern,Ansbach,08-04,315.0,5.755742213586912
11789,Bayern,Ansbach Städte,08-04,67.0,4.219507705176107
11790,Bayern,Aschaffenburg,08-04,289.0,5.66988092298052
11791,Bayern,Aschaffenburg Städte,08-04,80.0,4.394449154672439
11792,Bayern,Augsburg,08-04,289.0,5.66988092298052
11793,Bayern,Augsburg Städte,08-04,274.0,5.616771097666572
11794,Rheinland-Pfalz,Bad Dürkheim,08-04,233.0,5.455321115357702
11795,Bayern,Bad Kissingen,08-04,148.0,5.003946305945459
11796,Rheinland-Pfalz,Bad Kreuznach,08-04,141.0,4.955827057601261
11797,Bayern,Bad Tölz-Wolfratshausen,08-04,314.0,5.752572638825633
11798,Baden-Württemberg,Baden-Baden Städte,08-04,122.0,4.812184355372417
11799,Bayern,Bamberg,08-04,320.0,5.771441123130016
11800,Bayern,Bamberg Städte,08-04,121.0,4.804021044733257
11801,Brandenburg,Barnim,08-04,127.0,4.852030263919617
11802,Bayern,Bayreuth,08-04,215.0,5.375278407684165
11803,Bayern,Bayreuth Städte,08-04,113.0,4.736198448394496
11804,Bayern,Berchtesgadener Land,08-04,180.0,5.198497031265826
11805,Hessen,Bergstraße,08-04,242.0,5.493061443340548
11806,Berlin,Berlin,08-04,4202.0,8.343553835005117
11807,Rheinland-Pfalz,Bernkastel-Wittlich,08-04,98.0,4.59511985013459
11808,Baden-Württemberg,Biberach,08-04,349.0,5.857933154483459
11809,Nordrhein-Westfalen,Bielefeld Städte,08-04,367.0,5.908082938168931
11810,Rheinland-Pfalz,Birkenfeld,08-04,51.0,3.9512437185814275
11811,Rheinland-Pfalz,Bitburg-Prüm,08-04,128.0,4.859812404361672
11812,Baden-Württemberg,Böblingen,08-04,1002.0,6.910750787961936
11813,Nordrhein-Westfalen,Bochum Städte,08-04,266.0,5.58724865840025
11814,Baden-Württemberg,Bodensee,08-04,237.0,5.472270673671475
11815,Nordrhein-Westfalen,Bonn Städte,08-04,443.0,6.095824562432225
11816,Nordrhein-Westfalen,Borken,08-04,715.0,6.573680166960646
11817,Nordrhein-Westfalen,Bottrop Städte,08-04,36.0,3.6109179126442243
11818,Brandenburg,Brandenburg an der Havel Städte,08-04,38.0,3.6635616461296463
11819,Baden-Württemberg,Breisgau-Hochschwarzwald,08-04,782.0,6.663132695990803
11820,Bremen,Bremen Städte,08-04,419.0,6.040254711277414
11821,Baden-Württemberg,Calw,08-04,441.0,6.091309882077698
11822,Niedersachsen,Ammerland,08-04,119.0,4.787491742782046
11823,Bayern,Cham,08-04,318.0,5.765191102784844
11824,Nordrhein-Westfalen,Cleves,08-04,320.0,5.771441123130016
11825,Niedersachsen,Aurich,08-04,67.0,4.219507705176107
11826,Bayern,Coburg,08-04,95.0,4.564348191467836
11827,Bayern,Coburg Städte,08-04,36.0,3.6109179126442243
11828,Rheinland-Pfalz,Cochem-Zell,08-04,122.0,4.812184355372417
11829,Nordrhein-Westfalen,Coesfeld,08-04,410.0,6.018593214496234
11830,Nordrhein-Westfalen,Cologne Städte,08-04,1868.0,7.533158807455563
11831,Brandenburg,Cottbus Städte,08-04,34.0,3.5553480614894135
11832,Niedersachsen,Braunschweig Städte,08-04,241.0,5.488937726156687
11833,Bayern,Dachau,08-04,533.0,6.280395838960195
11834,Brandenburg,Dahme-Spreewald,08-04,129.0,4.867534450455582
